state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
Alabama,AL,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4843737.0,20727.0,427.9134065288846,154087.0,3181.1595055635767,6.766666666666667,36722.0,48664.529397517406,15.393197088209224,10.79270569456864,276,5.6949359020520545,4702,97.02024859220566,2005,41.370820592805686,13744,283.59130086160667,39723,819.6374595551224,104223,2150.519219273809,10141,209.24762674894887,0.66993007,9.877557467691211,14.744161982044291,6.021392026,1.690938857,7.712330883,479.0,715.0,0.51,0.035
Alabama,AL,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4854803.0,22957.0,472.871916738949,144785.0,2982.304328311571,6.083333333333333,38189.0,50547.38746373532,15.395479082159278,10.830666540892182,348,7.169529499626587,4612,95.01686796631557,2037,41.966470088331484,15960,328.80945636218485,35265,726.5329247250908,99182,2043.357111586104,10338,212.98447116994151,0.704,10.866480386105806,15.435341457536655,8.046958013,1.687597333,9.734555346,528.0,750.0,0.495,0.032
Alabama,AL,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4866824.0,25878.0,531.7225360933537,143259.0,2943.582919785059,5.8,38704.0,50587.91593661949,15.397952126255015,10.83146801127277,407,8.373546587882634,4687,96.42951562016194,1915,39.398873994582914,18869,388.20749525001827,34045,700.4358564728852,97498,2005.9067450255063,11716,241.04292831359447,0.697969543,11.30919334608188,16.20298973947731,9.335225053,1.850595275,11.18582033,550.0,788.0,0.528,0.028
Alabama,AL,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4877989.0,25469.0,522.1208985916123,143774.0,2947.403120425241,4.508333333333334,39968.0,51149.7926547841,15.40024360273291,10.842513717701646,419,8.594660234004497,4233,86.82863191059913,2001,41.045143504159896,18816,385.9597302220253,31270,641.4201086332233,99707,2045.221450959156,12797,262.4961026600371,0.685406699,11.754456179982263,17.149607969398208,10.38002588,1.969332973,12.34935885,573.0,836.0,,
Alabama,AL,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4891628.0,25567.0,522.6685267154411,138702.0,2835.4977116003097,3.925,41324.0,51626.00100491372,15.403035730379424,10.851780720001042,383,7.836026942020152,4047,82.80000270066725,2032,41.57390795348551,19105,390.88066508432115,29101,595.3948303909359,96328,1970.832384519366,13273,271.56027572175844,0.670716889,11.293260399057177,16.837596573231988,9.574720773,2.045880507,11.62060128,552.0,823.0,,
Alabama,AL,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4907965.0,24769.0,504.66945057676656,128726.0,2622.797839837896,3.1916666666666664,42998.0,52760.63943678775,15.406369953573169,10.87352072648464,390,7.946266935481407,3922,79.91092031014891,2119,43.174717016115636,18338,373.6375463150206,24805,505.40295214004175,91225,1858.713336382798,12696,258.68155131505625,0.675373134,11.074434270785213,16.39750488712949,9.911924596,2.059885564,11.97181016,543.0,804.0,,
Alabama,AL,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5032962.0,22322.0,443.5161640401815,105161.0,2089.4455392271984,6.408333333333334,45843.0,55555.517134543086,15.431519235561108,10.925138108489646,471,9.570190745483318,2666,54.170124262120005,1608,32.672753118337944,17577,357.1448890304889,19660,399.4691083995796,74575,1515.280201368192,10926,222.00404264363212,0.683480454,11.012830964016896,16.112868919677855,11.45984624,1.828698869,13.28854511,542.0,793.0,,
Alabama,AL,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5050058.0,17590.0,348.3128312585717,74271.0,1470.6959801253768,3.391666666666667,50495.0,58456.61585807464,15.434910286334103,10.976040148828083,476,9.426030021509566,1570,31.090057003718528,1369,27.109737603879406,14175,280.7016293170128,13584,268.9983021264411,50982,1009.5753415054637,9705,192.18407848476963,0.75333,12.338598065909899,16.378845265662097,12.87334,1.9409,14.81424,623.0,827.0,,
Alabama,AL,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,5076868.0,22232.0,437.9077809389569,93113.0,1834.0638362076777,2.5416666666666665,51660.0,55379.987475498485,15.440205093985467,10.921973570569248,588,11.587814349024969,1886,37.16771745282498,1661,32.733604819269516,18097,356.6406059086817,14886,293.36089183603,67062,1321.6020508066538,11165,220.03052246065266,0.73095,12.095707383168566,16.547873292934195,12.29271,1.61539,13.90809,614.0,840.0,,
Alabama,AL,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5117850.0,21352.0,417.2064441122737,95542.0,1866.8386138710591,2.475,54112.0,55709.44557377731,15.44824498694881,10.927904990959906,538,10.512590390202735,2191,42.81242666344646,1643,32.10443496487564,16980,331.79142160900085,15055,294.1766697481453,69165,1351.4931493278293,11322,221.2333613343408,0.71116,12.07580085714738,16.980373697186202,12.3689,1.64137,14.01027,618.0,869.0,,
Alabama,AL,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,5163055.0,18561.0,359.49646091316094,80721.0,1563.4348268612284,2.983333333333333,56684.0,56684.0,15.457039016526332,10.94524726294476,450,8.724820893968415,1753,33.98802450472584,1331,25.806081355271022,15027,291.3508523859186,12558,243.48066841434522,59238,1148.535422482002,8925,173.0422810637069,,,,,,,,,,
Alaska,AK,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,402753.0,1994.0,495.09252569192535,23193.0,5758.616323155879,9.05,13744.0,59400.24251664754,12.90607874980105,10.992053588114246,54,13.300492610837438,445,109.60591133004927,292,71.92118226600985,1203,296.30541871921184,5616,1383.2512315270935,15076,3713.3004926108374,2501,616.0098522167488,0.723404255,8.68002147539431,11.998853215986252,9.190610974,3.57412649,12.76473746,34.0,47.0,,
Alaska,AK,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,405315.0,1919.0,473.4589146713051,22930.0,5657.32825086661,9.541666666666666,15507.0,59047.34942949626,12.912419821554062,10.986094933734002,39,8.86077674932181,360,81.79178537835517,250,56.79985095719109,1270,288.54324286253075,5545,1259.8206942304982,14916,3388.9063075098493,2469,560.9553280532192,0.882352941,14.930907226807946,16.921694857049005,4.728120622,3.483878353,8.211998975,60.0,68.0,0.789,0.047
Alaska,AK,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,418491.0,2537.0,606.2257013890382,24634.0,5886.387042971056,9.216666666666669,17086.0,58942.59760630498,12.94441066330408,10.984319327365078,60,14.563106796116505,472,114.5631067961165,421,102.18446601941747,1584,384.4660194174757,5479,1329.8543689320388,16310,3958.73786407767,2845,690.5339805825242,0.737704918,10.799908416776626,14.63987585385276,9.599918593,3.119973543,12.71989214,45.0,61.0,0.709,0.047
Alaska,AK,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,449606.0,2732.0,607.643136435012,24479.0,5444.544779206683,10.016666666666667,19417.0,63098.17647272099,13.0161269226683,11.052447149105712,81,18.493150684931507,586,133.78995433789956,374,85.38812785388129,1691,386.0730593607306,5204,1188.1278538812785,16672,3806.392694063927,2603,594.2922374429223,0.796296296,9.965482350203736,12.514791788627948,8.574949929,4.171597263,12.74654719,43.0,54.0,0.737,0.047
Alaska,AK,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,488417.0,2940.0,601.9446497562534,25889.0,5300.593550183552,10.125,19479.0,61360.93645355649,13.098924828147728,11.024528697553697,66,13.778705636743215,465,97.07724425887265,486,101.46137787056368,1923,401.46137787056364,5720,1194.1544885177452,17085,3566.8058455114824,3084,643.8413361169102,0.785714286,9.85864937399817,12.547371930543127,7.618047244,4.929324687,12.54737193,44.0,56.0,0.722,0.047
Alaska,AK,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,513702.0,3108.0,605.0200310685962,27468.0,5347.068923227864,9.9,19690.0,59429.60457023734,13.149398609770731,10.992547774632316,58,11.6,547,109.39999999999999,458,91.60000000000001,2045,409.0,6184,1236.8,18140,3628.0,3144,628.8000000000001,0.733333333,9.541823329671297,13.011577267733585,7.59008674,3.036034696,10.62612144,44.0,60.0,0.712,0.047
Alaska,AK,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,532495.0,3031.0,569.2072226030291,27588.0,5180.8937173119,9.8,20586.0,60016.6399535316,13.185328786850272,11.002377135313532,51,9.78886756238004,484,92.89827255278311,402,77.15930902111324,2094,401.9193857965451,6209,1191.746641074856,18220,3497.120921305182,3159,606.3339731285988,0.630136986,9.664941684683379,15.337842238736666,6.303222838,2.731396563,9.034619401,46.0,73.0,0.653,0.047
Alaska,AK,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,544268.0,3046.0,559.6507602872115,30307.0,5568.396451748036,11.025,20322.0,58117.21470485452,13.20719705158618,10.970217193357175,46,8.614232209737827,470,88.01498127340824,388,72.65917602996255,2142,401.123595505618,6204,1161.7977528089887,20879,3909.9250936329586,3224,603.7453183520599,0.721518987,11.614491788554306,16.0972780929086,6.316653429,2.445156166,8.761809595,57.0,79.0,0.688,0.047
Alaska,AK,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,539309.0,2391.0,443.3450952978719,25841.0,4791.501717939067,10.15,19642.0,54232.00284289277,13.19804396948572,10.901026471531749,53,10.095238095238095,384,73.14285714285714,341,64.95238095238095,1613,307.23809523809524,5093,970.0952380952381,18195,3465.714285714286,2553,486.2857142857143,0.70212766,13.054174428296387,18.59230903424031,5.538134606,3.56022939,9.098363995,66.0,94.0,0.718,0.047
Alaska,AK,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,541983.0,2682.0,494.84946944830375,22566.0,4163.599227282037,8.783333333333333,20406.0,54122.38248995985,13.202989914616229,10.89900310367275,29,5.653021442495127,374,72.90448343079923,296,57.69980506822613,1983,386.5497076023392,4321,842.3001949317738,15911,3101.559454191033,2334,454.9707602339181,0.745454545,7.878485317001426,10.568699815489717,3.266689034,1.921581785,5.188270819,41.0,55.0,0.748,0.047
Alaska,AK,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,547159.0,2623.0,479.3853340619455,22567.0,4124.395285465468,7.133333333333333,22117.0,55978.44969138708,13.212494715582732,10.93272206871288,42,7.969639468690702,356,67.55218216318785,279,52.94117647058823,1946,369.25996204933585,4358,826.9449715370018,15811,3000.1897533206834,2398,455.0284629981025,0.719101124,11.95761473985275,16.62855799760773,4.297267797,1.681539573,5.97880737,64.0,89.0,0.711,0.047
Alaska,AK,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,553120.0,2885.0,521.5866358113972,25457.0,4602.437084177032,7.25,23207.0,55717.78828114038,13.223330255155451,10.928054733659064,41,7.453962690189677,422,76.72127451853764,401,72.9033911894161,2021,367.425819435935,4919,894.2937188547077,17428,3168.4795552347723,3110,565.4103406460949,0.685714286,8.726590466563524,12.726277763738471,2.181647617,3.454275393,5.63592301,48.0,70.0,0.699,0.047
Alaska,AK,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,569273.0,3499.0,614.6435892796602,29000.0,5094.216658791125,8.308333333333334,23518.0,54180.31934149328,13.25211538715017,10.900073009706125,42,7.368421052631579,645,113.1578947368421,523,91.75438596491227,2289,401.57894736842104,5582,979.2982456140352,20375,3574.561403508772,3043,533.859649122807,0.712328767,9.323476028536291,13.088725963137485,3.048059471,4.661738014,7.709797485,52.0,73.0,0.716,0.047
Alaska,AK,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,587073.0,3877.0,660.394874231995,28816.0,4908.418544201488,8.85,24227.0,54166.1731935618,13.282904452236458,10.899811881769615,44,7.4957410562180575,640,109.02896081771719,579,98.63713798977854,2614,445.31516183986366,5170,880.7495741056218,20728,3531.175468483816,2918,497.1039182282794,0.655555556,10.434706328454842,15.91734863662603,3.714048015,3.537188586,7.251236601,59.0,90.0,0.685,0.047
Alaska,AK,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,596993.0,4557.0,763.3255331302042,28795.0,4823.339637148175,7.816666666666666,25020.0,54325.85658418413,13.299660667012866,10.902755572771772,54,9.015025041736227,733,122.37061769616027,502,83.80634390651085,3268,545.5759599332221,4893,816.8614357262103,21201,3539.3989983305505,2701,450.91819699499166,0.701030928,11.865093192455127,16.92520646570805,3.315246627,3.838706621,7.153953248,68.0,97.0,0.712,0.047
Alaska,AK,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,600624.0,4644.0,773.1958762886599,29947.0,4985.981246170649,7.55,25691.0,54371.52706920785,13.305724393772946,10.903595896359631,38,6.270627062706271,886,146.20462046204622,418,68.97689768976898,3302,544.8844884488449,4848,800.0,21824,3601.320132013201,3275,540.4290429042904,0.73553719,15.323728397416938,20.833383551544376,3.615711195,2.066120683,5.681831878,89.0,121.0,0.667,0.036
Alaska,AK,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,601345.0,4656.0,774.264357398831,30097.0,5004.947243263018,7.316666666666666,26369.0,54283.54122388713,13.30692409207877,10.90197635175974,55,9.105960264900663,937,155.13245033112582,485,80.2980132450331,3179,526.3245033112582,5055,836.9205298013245,21891,3624.337748344371,3151,521.6887417218543,0.72815534,12.744535780284203,17.50249580492364,5.4376686,3.738397162,9.176065762,75.0,103.0,0.709,0.047
Alaska,AK,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,604918.0,4417.0,730.1816113919573,28667.0,4738.989416747394,7.458333333333333,26910.0,53816.82621261224,13.3128481906369,10.893341452133532,45,7.413509060955518,710,116.9686985172982,398,65.56836902800659,3264,537.7265238879736,5118,843.163097199341,20557,3386.6556836902805,2992,492.9159802306425,0.708333333,14.257525121759263,20.128270760130725,4.8643321,2.180562666,7.044894766,85.0,120.0,0.663,0.036
Alaska,AK,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,608846.0,4270.0,701.326772287245,27840.0,4572.584857254544,6.983333333333333,28219.0,55145.60700929243,13.319320641150906,10.917732366192448,54,8.866995073891625,648,106.4039408866995,403,66.17405582922825,3165,519.7044334975369,4276,702.1346469622332,20780,3412.1510673234807,2784,457.14285714285717,0.6640625,14.075986813615554,21.19678014285636,5.133595191,3.974396277,9.107991468,85.0,128.0,0.652,0.047
Alaska,AK,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,615205.0,4015.0,652.6279857933534,25316.0,4115.051080534131,6.316666666666666,29287.0,56360.78855171005,13.329710824578775,10.939528957250973,41,6.677524429967426,532,86.64495114006515,421,68.56677524429968,3021,492.0195439739414,4098,667.4267100977199,18611,3031.1074918566774,2607,424.5928338762215,0.643410853,13.571977757654189,21.093796755872173,4.578498521,3.106838282,7.685336803,83.0,129.0,0.559,0.036
Alaska,AK,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,619500.0,3908.0,630.8313155770783,23099.0,3728.65213882163,6.3500000000000005,29941.0,56382.81225512757,13.336667980051336,10.93991964379176,52,8.393866020984666,566,91.36400322841,517,83.454398708636,2773,447.61904761904765,3787,611.2994350282486,16654,2688.2970137207426,2658,429.0556900726392,0.572916667,8.881810713756844,15.502796882193762,4.360161623,3.875699221,8.235860844,55.0,96.0,0.571,0.044
Alaska,AK,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,627963.0,3554.0,565.9569114740837,23087.0,3676.490493866677,6.291666666666667,31996.0,58290.19914242849,13.350236526517197,10.973189247441866,27,4.306687168624348,490,78.15839676392336,497,79.27494528912226,2540,405.1476077150313,3899,621.9175285357902,16838,2685.7777238998806,2350,374.84129060248955,0.700729927,15.312665488442128,21.852449707464288,2.552110915,3.349645576,5.90175649,96.0,137.0,0.601,0.035
Alaska,AK,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,633714.0,3735.0,589.3825921472462,23160.0,3654.645470985334,6.283333333333334,33591.0,59519.52054506944,13.359353027540353,10.994059614116152,39,6.155011599829554,514,81.11989646954848,501,79.06822593627196,2681,423.1175922857188,3847,607.1366570395973,16695,2634.818427157805,2618,413.1748812398403,0.637254902,10.250444646429333,16.085313137473722,3.94247871,2.050088929,5.992567639,65.0,102.0,0.61,0.021
Alaska,AK,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,642337.0,3627.0,564.6568701476017,24118.0,3754.7268801267874,7.166666666666667,34766.0,60633.97217753892,13.372868367067056,11.012610611970706,33,5.144337643145092,489,76.22973053024091,511,79.6592889590043,2594,404.37611655510204,3908,609.2142881639703,17739,2765.3153167197206,2471,385.20176715792496,0.696969697,14.345733209158935,20.583008517488906,4.05422895,2.183046358,6.237275308,92.0,132.0,0.614,0.02
Alaska,AK,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,648414.0,3877.0,597.9204643946614,24386.0,3760.868827631729,7.675,36045.0,61452.44792119566,13.38228466022068,11.026018950184405,39,6.01591904732523,446,68.79743320787314,605,93.32387240081447,2787,429.90683038193373,3874,597.5812920343062,18051,2784.4449929043008,2461,379.6199173196767,0.637096774,12.182099253268158,19.121269713990525,4.934521217,2.31305682,7.247578037,79.0,124.0,0.587,0.044
Alaska,AK,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,659286.0,4159.0,630.8339628021829,22172.0,3363.0321286968024,7.416666666666667,37054.0,61531.28166747541,13.39891271023313,11.02730096947819,37,5.625194791373688,447,67.9584343714605,558,84.83401874558156,3117,473.8846531003185,3773,573.6178364284574,16159,2456.689800913714,2240,340.55233331559623,0.606451613,14.33627616824567,23.63960431997956,3.050271525,3.202785101,6.253056627,94.0,155.0,0.58,0.021
